state,bit_pattern,num_bits,char
107,0x42800000,10,63
107,0x43000000,10,116
107,0x43400000,10,103
107,0x5EC00000,10,100
107,0x42C00000,11,106
107,0x42E00000,12,41
107,0x5E800000,12,59
107,0x5E900000,12,99
107,0x5EA00000,12,83
107,0x42F00000,13,118
107,0x42F80000,13,82
107,0x5EB00000,13,33
107,0x5EB80000,14,64
107,0x5EBC0000,15,34
107,0x5EBE0000,15,0
108,0x40000000,3,97
108,0x60000000,3,105
108,0x80000000,3,108
108,0xC0000000,3,101
108,0xE0000000,3,32
108,0x00000000,4,117
108,0x10000000,4,100
108,0x20000000,4,121
108,0xB0000000,4,111
108,0xA0000000,5,115
108,0x30000000,6,46
108,0x38000000,6,116
108,0x34000000,7,118
108,0x3C000000,7,102
108,0xA8000000,7,109
108,0xAA000000,7,107
108,0xAC000000,7,112
108,0x37000000,8,99
108,0x3E000000,8,45
108,0xAF000000,8,44
108,0x36800000,9,58
108,0x3F800000,9,98
108,0xAE000000,9,39
108,0x36000000,10,114
108,0x36400000,10,104
108,0x3F000000,10,110
108,0x3F400000,10,103
108,0xAEC00000,10,119
108,0xAE800000,11,63
108,0xAEA00000,13,33
108,0xAEB00000,13,122
108,0xAEAC0000,14,47
108,0xAEA80000,15,59
108,0xAEB80000,15,69
108,0xAEBA0000,15,42
108,0xAEBE0000,15,0
108,0xAEAB0000,16,1
108,0xAEBC0000,16,41
108,0xAEAA0000,17,64
108,0xAEAA8000,17,106
108,0xAEBD0000,17,34
108,0xAEBD8000,18,91
108,0xAEBDC000,18,93
109,0x00000000,2,97
109,0x40000000,2,101
109,0xE0000000,3,32
109,0x90000000,4,112
109,0xB0000000,4,111
109,0xC0000000,4,105
109,0x80000000,5,46
109,0x88000000,5,115
109,0xD0000000,5,117
109,0xD8000000,5,109
109,0xA4000000,6,121
109,0xAC000000,6,98
109,0xA0000000,7,44
109,0xA8000000,7,47
109,0xA2000000,8,93
109,0xA3000000,9,58
109,0xAA000000,9,39
109,0xA3C00000,10,114
109,0xAAC00000,10,102
109,0xAB000000,10,108
109,0xAB800000,10,110
109,0xA3800000,11,63
109,0xA3A00000,11,33
109,0xAA800000,11,0
109,0xAAA00000,11,119
109,0xAB600000,11,104
109,0xABC00000,11,45
109,0xABE00000,12,52
109,0xAB500000,13,116
109,0xAB580000,13,64
109,0xABF00000,13,59
109,0xABF80000,13,99
109,0xAB400000,14,41
109,0xAB440000,14,1
109,0xAB4C0000,14,100
109,0xAB4A0000,15,103
109,0xAB480000,17,91
109,0xAB488000,17,118
109,0xAB490000,17,107
109,0xAB498000,17,122
110,0x40000000,2,32
110,0x20000000,3,116
110,0x80000000,3,103
110,0xE0000000,3,100
110,0x00000000,4,115
110,0xA0000000,4,97
110,0xD0000000,4,101
110,0xB0000000,5,99
110,0xC0000000,5,105
110,0x1C000000,6,46
110,0xBC000000,6,110
110,0xCC000000,6,111
110,0x12000000,7,117
110,0x16000000,7,118
110,0x18000000,7,102
110,0xB8000000,7,107
110,0xBA000000,7,39
110,0xC8000000,7,121
110,0xCA000000,7,44
110,0x10000000,8,109
110,0x14000000,8,108
110,0x15000000,8,45
110,0x11800000,9,119
110,0x1A800000,9,58
110,0x11400000,10,122
110,0x1A000000,10,104
110,0x1B000000,10,98
110,0x1B400000,10,106
110,0x1B800000,10,114
110,0x11000000,11,112
110,0x1A600000,11,120
110,0x1BE00000,11,63
110,0x11300000,12,59
110,0x1A500000,12,41
110,0x1BC00000,12,33
110,0x1BD00000,12,113
110,0x11200000,13,47
110,0x11280000,13,0
110,0x1A400000,13,1
110,0x1A480000,14,66
110,0x1A4C0000,16,93
110,0x1A4D0000,16,34
110,0x1A4E0000,16,64
110,0x1A4F0000,16,42
111,0x20000000,3,117
111,0x60000000,3,32
111,0x80000000,3,114
111,0xE0000000,3,110
111,0x00000000,4,108
111,0xC0000000,4,109
111,0xD0000000,4,102
111,0x10000000,5,118
111,0x40000000,5,115
111,0x48000000,5,112
111,0xA0000000,5,116
111,0xA8000000,5,111
111,0xB8000000,5,119
111,0x18000000,6,107
111,0x1C000000,6,105
111,0x50000000,6,103
111,0x5C000000,6,99
111,0xB4000000,6,100
111,0x56000000,7,101
111,0x58000000,7,121
111,0x5A000000,7,97
111,0xB2000000,7,98
111,0x55000000,8,104
111,0xB0000000,8,46
111,0x54000000,9,45
111,0x54800000,9,44
111,0xB1400000,10,39
111,0xB1C00000,10,120
111,0xB1200000,11,58
111,0xB1A00000,11,122
111,0xB1100000,12,63
111,0xB1900000,12,106
111,0xB1000000,13,33
111,0xB1880000,13,113
111,0xB1080000,14,74
111,0xB1800000,14,47
111,0xB1840000,14,41
111,0xB10D0000,16,59
111,0xB10E0000,16,71
111,0xB10C0000,17,34
111,0xB10F0000,17,1
111,0xB10C8000,18,93
111,0xB10CC000,18,64
111,0xB10F8000,19,52
111,0xB10FA000,19,0
111,0xB10FC000,19,66
111,0xB10FE000,20,79
111,0xB10FF000,20,67
112,0x20000000,3,108
112,0x40000000,3,32
112,0x60000000,3,111
112,0xA0000000,3,114
112,0xE0000000,3,101
112,0x00000000,4,112
112,0xC0000000,4,97
112,0xD0000000,4,105
112,0x18000000,5,116
112,0x80000000,5,117
112,0x88000000,5,104
112,0x90000000,5,115
112,0x14000000,6,109
112,0x12000000,7,100
112,0x9A000000,7,121
112,0x9C000000,7,46
112,0x9E000000,7,44
112,0x10000000,8,45
112,0x11800000,9,63
112,0x98800000,9,58
112,0x99000000,10,39
112,0x99400000,10,93
112,0x99800000,10,43
112,0x99C00000,10,98
112,0x11200000,11,102
112,0x11400000,11,107
112,0x11600000,11,33
112,0x98200000,11,99
112,0x98400000,11,110
112,0x98600000,11,119
112,0x11000000,12,0
112,0x11100000,12,59
112,0x98100000,12,47
112,0x98080000,13,103
112,0x98040000,14,41
112,0x98020000,15,34
112,0x98010000,16,83
112,0x98000000,17,1
112,0x98008000,17,66
113,0x80000000,1,117
113,0x00000000,3,44
113,0x20000000,3,46
113,0x60000000,3,32
113,0x48000000,5,98
113,0x50000000,5,39
113,0x58000000,5,105
113,0x44000000,6,97
113,0x40000000,8,63
113,0x41000000,8,58
113,0x43000000,8,41
113,0x42000000,9,1
113,0x42800000,9,119
114,0x00000000,3,97
114,0x20000000,3,111
114,0x80000000,3,105
114,0xC0000000,3,32
114,0xE0000000,3,101
114,0x40000000,4,115
114,0x50000000,4,116
114,0x70000000,5,100
114,0xA0000000,5,110
114,0xA8000000,5,121
114,0x68000000,6,117
114,0x6C000000,6,109
114,0x7C000000,6,107
114,0xB4000000,6,108
114,0xB8000000,6,46
114,0xBC000000,6,114
114,0x60000000,7,102
114,0x64000000,7,44
114,0x66000000,7,118
114,0xB0000000,7,99
114,0xB2000000,7,103
114,0x63000000,8,39
114,0x78000000,8,45
114,0x79000000,8,98
114,0x7B000000,8,112
114,0x62800000,9,58
114,0x7A000000,9,119
114,0x7A800000,10,63
114,0x7AC00000,10,104
114,0x62400000,11,33
114,0x62100000,12,113
114,0x62200000,12,106
114,0x62300000,12,0
114,0x62600000,12,47
114,0x62080000,13,59
114,0x62780000,13,41
114,0x62700000,14,56
114,0x62740000,14,122
114,0x62020000,15,34
114,0x62060000,15,93
114,0x62000000,16,84
114,0x62040000,16,120
114,0x62050000,16,1
114,0x62018000,17,90
114,0x62010000,18,42
114,0x62014000,19,68
114,0x62016000,19,66
115,0x00000000,1,32
115,0xA0000000,3,116
115,0x80000000,4,46
115,0xE0000000,4,101
115,0x98000000,5,44
115,0xC0000000,5,111
115,0xC8000000,5,115
115,0xF0000000,5,104
115,0xF8000000,5,105
115,0x94000000,6,99
115,0xD0000000,6,117
115,0xD8000000,6,112
115,0xDE000000,7,97
115,0x91000000,8,110
115,0x93000000,8,109
115,0xD4000000,8,121
115,0xD6000000,8,58
115,0xDC000000,8,108
115,0xDD000000,8,107
115,0x90800000,9,98
115,0x92000000,9,102
115,0xD5000000,9,119
115,0xD7800000,9,39
115,0x90000000,10,33
115,0x90400000,10,103
115,0x92800000,10,114
115,0xD5800000,10,63
115,0xD5C00000,10,45
115,0xD7400000,10,113
115,0xD7200000,11,100
115,0x92C00000,12,47
115,0x92D00000,12,41
115,0x92F00000,12,0
115,0xD7000000,12,93
115,0xD7100000,12,59
115,0x92E80000,13,118
115,0x92E20000,15,34
115,0x92E60000,15,122
115,0x92E00000,16,106
115,0x92E10000,16,1
115,0x92E40000,16,91
115,0x92E58000,17,64
115,0x92E54000,18,84
115,0x92E50000,19,120
115,0x92E52000,19,96
116,0x80000000,2,104
116,0x00000000,3,105
116,0x40000000,3,111
116,0x60000000,3,101
116,0xE0000000,3,32
116,0x20000000,4,97
116,0x30000000,5,117
116,0xC8000000,5,114
116,0xD8000000,5,115
116,0x3C000000,6,46
116,0xC4000000,6,116
116,0xD0000000,6,121
116,0x3A000000,7,99
116,0xC2000000,7,108
116,0x39000000,8,45
116,0xC0000000,8,118
116,0xC1000000,8,109
116,0xD5000000,8,119
116,0xD6000000,8,44
116,0xD7000000,8,39
116,0x38000000,9,110
116,0x38C00000,10,63
116,0xD4400000,10,98
116,0xD4800000,10,58
116,0x38800000,11,33
116,0xD4000000,11,122
116,0xD4C00000,11,100
116,0xD4E00000,11,102
116,0xD4200000,12,120
116,0x38A00000,13,103
116,0x38A80000,13,59
116,0xD4300000,13,112
116,0x38B00000,14,80
116,0x38B40000,14,0
116,0x38BC0000,14,41
116,0xD4380000,14,47
116,0xD43C0000,14,107
116,0x38B80000,16,64
116,0x38BA0000,16,69
116,0x38B98000,17,93
116,0x38BB8000,17,34
116,0x38B90000,18,70
116,0x38BB0000,18,1
116,0x38B94000,19,106
116,0x38BB4000,19,49
116,0x38BB6000,19,91
116,0x38B96000,20,92
116,0x38B97000,21,75
116,0x38B97800,21,67
117,0x60000000,3,116
117,0xA0000000,3,110
117,0xC0000000,3,115
117,0xE0000000,3,114
117,0x10000000,4,100
117,0x20000000,4,101
117,0x50000000,4,108
117,0x80000000,4,112
117,0x00000000,5,98
117,0x08000000,5,32
117,0x30000000,5,105
117,0x40000000,5,97
117,0x48000000,5,103
117,0x90000000,5,99
117,0x98000000,5,109
117,0x38000000,7,121
117,0x3A000000,8,122
117,0x3C000000,8,39
117,0x3E000000,8,102
117,0x3F000000,8,107
117,0x3D000000,9,44
117,0x3B400000,10,45
117,0x3B800000,10,111
117,0x3D800000,10,46
117,0x3DC00000,10,120
117,0x3B000000,11,119
117,0x3BC00000,11,58
117,0x3B200000,12,113
117,0x3BE00000,12,104
117,0x3BF00000,12,118
117,0x3B300000,13,106
117,0x3B380000,15,117
117,0x3B3A0000,15,63
117,0x3B3E0000,16,47
117,0x3B3F0000,16,33
117,0x3B3C8000,17,1
117,0x3B3C0000,18,92
117,0x3B3C4000,18,0
117,0x3B3D0000,18,59
117,0x3B3D8000,18,74
117,0x3B3DC000,18,41
117,0x3B3D4000,19,84
117,0x3B3D6000,19,93
118,0x80000000,1,101
118,0x40000000,2,105
118,0x00000000,3,97
118,0x30000000,4,111
118,0x28000000,5,46
118,0x24000000,6,32
118,0x21000000,8,39
118,0x23000000,8,121
118,0x20000000,9,117
118,0x22000000,9,115
118,0x22800000,10,114
118,0x20800000,11,45
118,0x20C00000,11,44
118,0x22C00000,11,110
118,0x20A00000,12,103
118,0x20B00000,12,118
118,0x20F00000,12,108
118,0x22E00000,12,64
118,0x22F00000,12,58
118,0x20E80000,13,107
118,0x20E00000,14,98
118,0x20E40000,15,116
118,0x20E60000,16,100
118,0x20E70000,17,47
118,0x20E78000,18,1
118,0x20E7C000,18,49
119,0x00000000,2,105
119,0x60000000,3,101
119,0x80000000,3,32
119,0xA0000000,3,115
119,0xC0000000,3,104
119,0x50000000,4,97
119,0xF0000000,4,111
119,0x40000000,5,46
119,0x48000000,5,119
119,0xE0000000,5,110
119,0xEC000000,7,114
119,0xEA000000,8,44
119,0xEB000000,8,108
119,0xEF000000,8,121
119,0xE9000000,9,99
119,0xEE800000,9,98
119,0xE8800000,10,58
119,0xE9800000,10,109
119,0xE9C00000,10,39
119,0xEE000000,10,100
119,0xE8000000,11,102
119,0xE8200000,11,93
119,0xE8400000,11,33
119,0xE8E00000,11,107
119,0xEE400000,11,45
119,0xE8700000,12,103
119,0xE8C00000,12,63
119,0xE8D00000,12,116
119,0xEE700000,12,112
119,0xE8600000,13,0
119,0xE8680000,13,117
119,0xEE680000,13,41
119,0xEE640000,14,106
119,0xEE620000,15,113
119,0xEE600000,16,47
119,0xEE610000,17,59
119,0xEE61C000,18,91
119,0xEE618000,19,1
119,0xEE61A000,19,66
120,0x40000000,2,112
120,0xC0000000,2,116
120,0xA0000000,3,32
120,0x00000000,4,105
120,0x20000000,4,97
120,0x80000000,4,99
120,0x10000000,5,117
120,0x38000000,5,101
120,0x98000000,5,45
120,0x18000000,6,102
120,0x34000000,6,111
120,0x90000000,6,46
120,0x1C000000,7,44
120,0x1E000000,7,109
120,0x32000000,7,121
120,0x31000000,8,57
120,0x95000000,8,39
120,0x96000000,8,113
120,0x30000000,9,115
120,0x94000000,9,58
120,0x97000000,9,104
120,0x30C00000,10,63
120,0x94800000,10,108
120,0x97800000,10,119
120,0x30800000,11,65
120,0x94C00000,11,120
120,0x94E00000,11,98
120,0x97E00000,11,41
120,0x30B00000,12,47
120,0x30A00000,13,52
120,0x30A80000,13,33
120,0x97C00000,13,103
120,0x97C80000,13,0
120,0x97D80000,13,59
120,0x97D20000,15,118
120,0x97D40000,15,70
120,0x97D60000,15,69
120,0x97D00000,16,1
120,0x97D10000,16,67
121,0x80000000,1,32
121,0x00000000,3,111
121,0x30000000,4,115
121,0x50000000,4,46
121,0x48000000,5,44
121,0x60000000,5,101
121,0x70000000,5,39
121,0x24000000,6,97
121,0x28000000,6,105
121,0x2C000000,6,100
121,0x44000000,6,110
121,0x6C000000,6,58
121,0x7C000000,6,108
121,0x20000000,7,119
121,0x68000000,7,116
121,0x6A000000,7,109
121,0x7A000000,7,45
121,0x23000000,8,98
121,0x40000000,8,63
121,0x41000000,8,114
121,0x42000000,8,112
121,0x43000000,8,102
121,0x79000000,8,99
121,0x22400000,10,59
121,0x22800000,10,74
121,0x78000000,10,104
121,0x78400000,10,33
121,0x78C00000,10,103
121,0x22000000,11,41
121,0x22E00000,11,47
121,0x78A00000,11,93
121,0x22300000,12,107
121,0x22C00000,12,1
121,0x22D00000,12,117
121,0x78900000,12,0
121,0x22200000,13,122
121,0x78880000,13,34
121,0x222C0000,14,106
121,0x78840000,14,50
121,0x22280000,15,121
121,0x222A0000,15,120
121,0x78800000,16,118
121,0x78810000,16,84
121,0x78820000,16,69
121,0x78830000,16,80
122,0x80000000,2,101
122,0x20000000,3,97
122,0x60000000,3,122
122,0xC0000000,3,32
122,0xE0000000,3,105
122,0x10000000,4,108
122,0x40000000,4,121
122,0x50000000,5,111
122,0x00000000,6,99
122,0x08000000,6,44
122,0x0C000000,6,46
122,0x58000000,6,119
122,0x04000000,7,39
122,0x06000000,8,58
122,0x07000000,8,116
122,0x5D000000,8,109
122,0x5C000000,9,107
122,0x5E000000,9,45
122,0x5E800000,9,117
122,0x5F800000,9,98
122,0x5C800000,11,115
122,0x5CA00000,11,47
122,0x5CE00000,11,100
122,0x5F200000,11,112
122,0x5F600000,11,63
122,0x5CC00000,12,104
122,0x5F000000,12,64
122,0x5F400000,12,41
122,0x5CD00000,13,33
122,0x5F180000,13,118
122,0x5F500000,13,103
122,0x5CD80000,14,102
122,0x5CDC0000,14,114
122,0x5F100000,14,113
122,0x5F140000,14,110
122,0x5F580000,14,1
122,0x5F5C0000,14,93
123,0x00000000,1,1
123,0x80000000,1,1
124,0x00000000,1,1
124,0x80000000,1,1
125,0x00000000,1,1
125,0x80000000,1,0
126,0x00000000,1,1
126,0x80000000,1,1
127,0x00000000,1,1
127,0x80000000,1,1
